"Old.LA.Code" "5.or.more.A*-C.in.both.English.and.Maths.GCSEs" "LA.Name.x" "REGION" "REGION.NAME" "Area Code" "LA.Name.y"
"353" 302 "32%" "Barnet" 33 "London North" "E09000003" "Barnet"
"354" 302 "100%" "Barnet" 33 "London North" "E09000003" "Barnet"
"355" 302 NA "Barnet" 33 "London North" "E09000003" "Barnet"
"356" 302 NA "Barnet" 33 "London North" "E09000003" "Barnet"
"357" 302 "39%" "Barnet" 33 "London North" "E09000003" "Barnet"
"358" 302 NA "Barnet" 33 "London North" "E09000003" "Barnet"
"359" 302 NA "Barnet" 33 "London North" "E09000003" "Barnet"
"360" 302 "37%" "Barnet" 33 "London North" "E09000003" "Barnet"
"361" 302 "83%" "Barnet" 33 "London North" "E09000003" "Barnet"
"362" 302 NA "Barnet" 33 "London North" "E09000003" "Barnet"
"363" 302 "NE" "Barnet" 33 "London North" "E09000003" "Barnet"
"364" 302 "0%" "Barnet" 33 "London North" "E09000003" "Barnet"
"365" 302 "67.4%" "Barnet" 33 "London North" "E09000003" "Barnet"
"366" 303 "93%" "Bexley" 32 "London East" "E09000004" "Bexley"
"367" 303 "98%" "Bexley" 32 "London East" "E09000004" "Bexley"
"368" 303 "33%" "Bexley" 32 "London East" "E09000004" "Bexley"
"369" 303 "54%" "Bexley" 32 "London East" "E09000004" "Bexley"
"370" 303 NA "Bexley" 32 "London East" "E09000004" "Bexley"
"371" 303 "31%" "Bexley" 32 "London East" "E09000004" "Bexley"
"372" 303 "97%" "Bexley" 32 "London East" "E09000004" "Bexley"
"373" 303 "48%" "Bexley" 32 "London East" "E09000004" "Bexley"
"374" 303 "44%" "Bexley" 32 "London East" "E09000004" "Bexley"
"375" 303 "61%" "Bexley" 32 "London East" "E09000004" "Bexley"
"376" 303 "66%" "Bexley" 32 "London East" "E09000004" "Bexley"
"377" 303 "60%" "Bexley" 32 "London East" "E09000004" "Bexley"
"378" 303 "69%" "Bexley" 32 "London East" "E09000004" "Bexley"
"379" 303 "49%" "Bexley" 32 "London East" "E09000004" "Bexley"
"380" 303 "98%" "Bexley" 32 "London East" "E09000004" "Bexley"
"381" 303 "57%" "Bexley" 32 "London East" "E09000004" "Bexley"
"382" 303 "40%" "Bexley" 32 "London East" "E09000004" "Bexley"
"383" 303 "NE" "Bexley" 32 "London East" "E09000004" "Bexley"
"384" 303 "0%" "Bexley" 32 "London East" "E09000004" "Bexley"
"385" 303 NA "Bexley" 32 "London East" "E09000004" "Bexley"
"386" 303 "0%" "Bexley" 32 "London East" "E09000004" "Bexley"
"387" 303 "60.3%" "Bexley" 32 "London East" "E09000004" "Bexley"
"388" 304 "50%" "Brent" 35 "London West" "E09000005" "Brent"
"389" 304 NA "Brent" 35 "London West" "E09000005" "Brent"
"390" 304 "58%" "Brent" 35 "London West" "E09000005" "Brent"
"391" 304 "26%" "Brent" 35 "London West" "E09000005" "Brent"
"392" 304 NA "Brent" 35 "London West" "E09000005" "Brent"
"393" 304 "48%" "Brent" 35 "London West" "E09000005" "Brent"
"394" 304 "62%" "Brent" 35 "London West" "E09000005" "Brent"
"395" 304 "49%" "Brent" 35 "London West" "E09000005" "Brent"
"396" 304 "46%" "Brent" 35 "London West" "E09000005" "Brent"
"397" 304 NA "Brent" 35 "London West" "E09000005" "Brent"
"398" 304 "81%" "Brent" 35 "London West" "E09000005" "Brent"
"399" 304 "57%" "Brent" 35 "London West" "E09000005" "Brent"
"400" 304 NA "Brent" 35 "London West" "E09000005" "Brent"
"401" 304 "" "Brent" 35 "London West" "E09000005" "Brent"
"402" 304 "47%" "Brent" 35 "London West" "E09000005" "Brent"
"403" 304 "50%" "Brent" 35 "London West" "E09000005" "Brent"
"404" 304 "64%" "Brent" 35 "London West" "E09000005" "Brent"
"405" 304 "69%" "Brent" 35 "London West" "E09000005" "Brent"
"406" 304 NA "Brent" 35 "London West" "E09000005" "Brent"
"407" 304 "65%" "Brent" 35 "London West" "E09000005" "Brent"
"408" 304 NA "Brent" 35 "London West" "E09000005" "Brent"
"409" 304 "NE" "Brent" 35 "London West" "E09000005" "Brent"
"410" 304 "0%" "Brent" 35 "London West" "E09000005" "Brent"
"411" 304 "55.2%" "Brent" 35 "London West" "E09000005" "Brent"
"412" 305 NA "Bromley" 34 "London South" "E09000006" "Bromley"
"413" 305 NA "Bromley" 34 "London South" "E09000006" "Bromley"
"414" 305 "65%" "Bromley" 34 "London South" "E09000006" "Bromley"
"415" 305 NA "Bromley" 34 "London South" "E09000006" "Bromley"
"416" 305 "81%" "Bromley" 34 "London South" "E09000006" "Bromley"
"417" 305 "57%" "Bromley" 34 "London South" "E09000006" "Bromley"
"418" 305 "62%" "Bromley" 34 "London South" "E09000006" "Bromley"
"419" 305 "55%" "Bromley" 34 "London South" "E09000006" "Bromley"
"420" 305 "77%" "Bromley" 34 "London South" "E09000006" "Bromley"
"421" 305 NA "Bromley" 34 "London South" "E09000006" "Bromley"
"422" 305 NA "Bromley" 34 "London South" "E09000006" "Bromley"
"423" 305 NA "Bromley" 34 "London South" "E09000006" "Bromley"
"424" 305 "73%" "Bromley" 34 "London South" "E09000006" "Bromley"
"425" 305 "" "Bromley" 34 "London South" "E09000006" "Bromley"
"426" 305 "57%" "Bromley" 34 "London South" "E09000006" "Bromley"
"427" 305 "73%" "Bromley" 34 "London South" "E09000006" "Bromley"
"428" 305 "64%" "Bromley" 34 "London South" "E09000006" "Bromley"
"429" 305 NA "Bromley" 34 "London South" "E09000006" "Bromley"
"430" 305 "75%" "Bromley" 34 "London South" "E09000006" "Bromley"
"431" 305 "76%" "Bromley" 34 "London South" "E09000006" "Bromley"
"432" 305 NA "Bromley" 34 "London South" "E09000006" "Bromley"
"433" 305 "100%" "Bromley" 34 "London South" "E09000006" "Bromley"
"434" 305 "46%" "Bromley" 34 "London South" "E09000006" "Bromley"
"435" 305 "71%" "Bromley" 34 "London South" "E09000006" "Bromley"
"436" 305 "57%" "Bromley" 34 "London South" "E09000006" "Bromley"
"437" 305 "100%" "Bromley" 34 "London South" "E09000006" "Bromley"
"438" 305 NA "Bromley" 34 "London South" "E09000006" "Bromley"
"439" 305 NA "Bromley" 34 "London South" "E09000006" "Bromley"
"440" 305 "" "Bromley" 34 "London South" "E09000006" "Bromley"
"441" 305 NA "Bromley" 34 "London South" "E09000006" "Bromley"
"442" 305 "0%" "Bromley" 34 "London South" "E09000006" "Bromley"
"443" 305 "0%" "Bromley" 34 "London South" "E09000006" "Bromley"
"444" 305 NA "Bromley" 34 "London South" "E09000006" "Bromley"
"445" 305 "0%" "Bromley" 34 "London South" "E09000006" "Bromley"
"446" 305 "NE" "Bromley" 34 "London South" "E09000006" "Bromley"
"447" 305 NA "Bromley" 34 "London South" "E09000006" "Bromley"
"448" 305 "66.1%" "Bromley" 34 "London South" "E09000006" "Bromley"
"449" 306 NA "Croydon" 34 "London South" "E09000008" "Croydon"
"450" 306 "45%" "Croydon" 34 "London South" "E09000008" "Croydon"
"451" 306 "63%" "Croydon" 34 "London South" "E09000008" "Croydon"
"452" 306 "53%" "Croydon" 34 "London South" "E09000008" "Croydon"
"453" 306 NA "Croydon" 34 "London South" "E09000008" "Croydon"
"454" 306 NA "Croydon" 34 "London South" "E09000008" "Croydon"
"455" 306 "85%" "Croydon" 34 "London South" "E09000008" "Croydon"
"456" 306 NA "Croydon" 34 "London South" "E09000008" "Croydon"
"457" 306 NA "Croydon" 34 "London South" "E09000008" "Croydon"
"458" 306 "46%" "Croydon" 34 "London South" "E09000008" "Croydon"
"459" 306 NA "Croydon" 34 "London South" "E09000008" "Croydon"
"460" 306 "67%" "Croydon" 34 "London South" "E09000008" "Croydon"
"461" 306 "72%" "Croydon" 34 "London South" "E09000008" "Croydon"
"462" 306 "54%" "Croydon" 34 "London South" "E09000008" "Croydon"
"463" 306 "74%" "Croydon" 34 "London South" "E09000008" "Croydon"
"464" 306 "" "Croydon" 34 "London South" "E09000008" "Croydon"
"465" 306 NA "Croydon" 34 "London South" "E09000008" "Croydon"
"466" 306 "32%" "Croydon" 34 "London South" "E09000008" "Croydon"
"467" 306 "61%" "Croydon" 34 "London South" "E09000008" "Croydon"
"468" 306 "" "Croydon" 34 "London South" "E09000008" "Croydon"
"469" 306 "62%" "Croydon" 34 "London South" "E09000008" "Croydon"
"470" 306 "52%" "Croydon" 34 "London South" "E09000008" "Croydon"
"471" 306 NA "Croydon" 34 "London South" "E09000008" "Croydon"
"472" 306 "36%" "Croydon" 34 "London South" "E09000008" "Croydon"
"473" 306 "62%" "Croydon" 34 "London South" "E09000008" "Croydon"
"474" 306 NA "Croydon" 34 "London South" "E09000008" "Croydon"
"475" 306 "51%" "Croydon" 34 "London South" "E09000008" "Croydon"
"476" 306 "65%" "Croydon" 34 "London South" "E09000008" "Croydon"
"477" 306 "53%" "Croydon" 34 "London South" "E09000008" "Croydon"
"478" 306 "48%" "Croydon" 34 "London South" "E09000008" "Croydon"
"479" 306 "62%" "Croydon" 34 "London South" "E09000008" "Croydon"
"480" 306 NA "Croydon" 34 "London South" "E09000008" "Croydon"
"481" 306 "55%" "Croydon" 34 "London South" "E09000008" "Croydon"
"482" 306 NA "Croydon" 34 "London South" "E09000008" "Croydon"
"483" 306 "61%" "Croydon" 34 "London South" "E09000008" "Croydon"
"484" 306 "0%" "Croydon" 34 "London South" "E09000008" "Croydon"
"485" 306 "0%" "Croydon" 34 "London South" "E09000008" "Croydon"
"486" 306 NA "Croydon" 34 "London South" "E09000008" "Croydon"
"487" 306 NA "Croydon" 34 "London South" "E09000008" "Croydon"
"488" 306 "NE" "Croydon" 34 "London South" "E09000008" "Croydon"
"489" 306 "SUPP" "Croydon" 34 "London South" "E09000008" "Croydon"
"490" 306 "54.9%" "Croydon" 34 "London South" "E09000008" "Croydon"
"491" 307 NA "Ealing" 35 "London West" "E09000009" "Ealing"
"492" 307 "33%" "Ealing" 35 "London West" "E09000009" "Ealing"
"493" 307 "42%" "Ealing" 35 "London West" "E09000009" "Ealing"
"494" 307 NA "Ealing" 35 "London West" "E09000009" "Ealing"
"495" 307 NA "Ealing" 35 "London West" "E09000009" "Ealing"
"496" 307 "49%" "Ealing" 35 "London West" "E09000009" "Ealing"
"497" 307 "82%" "Ealing" 35 "London West" "E09000009" "Ealing"
"498" 307 "56%" "Ealing" 35 "London West" "E09000009" "Ealing"
"499" 307 "60%" "Ealing" 35 "London West" "E09000009" "Ealing"
"500" 307 "" "Ealing" 35 "London West" "E09000009" "Ealing"
"501" 307 NA "Ealing" 35 "London West" "E09000009" "Ealing"
"502" 307 NA "Ealing" 35 "London West" "E09000009" "Ealing"
"503" 307 "54%" "Ealing" 35 "London West" "E09000009" "Ealing"
"504" 307 "63%" "Ealing" 35 "London West" "E09000009" "Ealing"
"505" 307 "48%" "Ealing" 35 "London West" "E09000009" "Ealing"
"506" 307 "77%" "Ealing" 35 "London West" "E09000009" "Ealing"
"507" 307 NA "Ealing" 35 "London West" "E09000009" "Ealing"
"508" 307 "50%" "Ealing" 35 "London West" "E09000009" "Ealing"
"509" 307 NA "Ealing" 35 "London West" "E09000009" "Ealing"
"510" 307 NA "Ealing" 35 "London West" "E09000009" "Ealing"
"511" 307 NA "Ealing" 35 "London West" "E09000009" "Ealing"
"512" 307 "90%" "Ealing" 35 "London West" "E09000009" "Ealing"
"513" 307 "50%" "Ealing" 35 "London West" "E09000009" "Ealing"
"514" 307 "" "Ealing" 35 "London West" "E09000009" "Ealing"
"515" 307 "0%" "Ealing" 35 "London West" "E09000009" "Ealing"
"516" 307 NA "Ealing" 35 "London West" "E09000009" "Ealing"
"517" 307 "0%" "Ealing" 35 "London West" "E09000009" "Ealing"
"518" 307 NA "Ealing" 35 "London West" "E09000009" "Ealing"
"519" 307 "NE" "Ealing" 35 "London West" "E09000009" "Ealing"
"520" 307 "0%" "Ealing" 35 "London West" "E09000009" "Ealing"
"521" 307 NA "Ealing" 35 "London West" "E09000009" "Ealing"
"522" 307 "57.7%" "Ealing" 35 "London West" "E09000009" "Ealing"
"523" 308 "" "Enfield" 33 "London North" "E09000010" "Enfield"
"524" 308 "30%" "Enfield" 33 "London North" "E09000010" "Enfield"
"525" 308 "51%" "Enfield" 33 "London North" "E09000010" "Enfield"
"526" 308 "53%" "Enfield" 33 "London North" "E09000010" "Enfield"
"527" 308 "42%" "Enfield" 33 "London North" "E09000010" "Enfield"
"528" 308 "56%" "Enfield" 33 "London North" "E09000010" "Enfield"
"529" 308 "63%" "Enfield" 33 "London North" "E09000010" "Enfield"
"530" 308 "60%" "Enfield" 33 "London North" "E09000010" "Enfield"
"531" 308 NA "Enfield" 33 "London North" "E09000010" "Enfield"
"532" 308 NA "Enfield" 33 "London North" "E09000010" "Enfield"
"533" 308 "" "Enfield" 33 "London North" "E09000010" "Enfield"
"534" 308 "71%" "Enfield" 33 "London North" "E09000010" "Enfield"
"535" 308 "58%" "Enfield" 33 "London North" "E09000010" "Enfield"
"536" 308 "98%" "Enfield" 33 "London North" "E09000010" "Enfield"
"537" 308 "49%" "Enfield" 33 "London North" "E09000010" "Enfield"
"538" 308 "27%" "Enfield" 33 "London North" "E09000010" "Enfield"
"539" 308 "49%" "Enfield" 33 "London North" "E09000010" "Enfield"
"540" 308 "45%" "Enfield" 33 "London North" "E09000010" "Enfield"
"541" 308 NA "Enfield" 33 "London North" "E09000010" "Enfield"
"542" 308 NA "Enfield" 33 "London North" "E09000010" "Enfield"
"543" 308 "71%" "Enfield" 33 "London North" "E09000010" "Enfield"
"544" 308 "70%" "Enfield" 33 "London North" "E09000010" "Enfield"
"545" 308 NA "Enfield" 33 "London North" "E09000010" "Enfield"
"546" 308 "72%" "Enfield" 33 "London North" "E09000010" "Enfield"
"547" 308 "64%" "Enfield" 33 "London North" "E09000010" "Enfield"
"548" 308 "SUPP" "Enfield" 33 "London North" "E09000010" "Enfield"
"549" 308 "NE" "Enfield" 33 "London North" "E09000010" "Enfield"
"550" 308 "NE" "Enfield" 33 "London North" "E09000010" "Enfield"
"551" 308 "SUPP" "Enfield" 33 "London North" "E09000010" "Enfield"
"552" 308 "0%" "Enfield" 33 "London North" "E09000010" "Enfield"
"553" 308 "56.8%" "Enfield" 33 "London North" "E09000010" "Enfield"
"554" 309 "77%" "Haringey" 33 "London North" "E09000014" "Haringey"
"555" 309 NA "Haringey" 33 "London North" "E09000014" "Haringey"
"556" 309 NA "Haringey" 33 "London North" "E09000014" "Haringey"
"557" 309 "84%" "Haringey" 33 "London North" "E09000014" "Haringey"
"558" 309 "59%" "Haringey" 33 "London North" "E09000014" "Haringey"
"559" 309 "49%" "Haringey" 33 "London North" "E09000014" "Haringey"
"560" 309 "" "Haringey" 33 "London North" "E09000014" "Haringey"
"561" 309 "61%" "Haringey" 33 "London North" "E09000014" "Haringey"
"562" 309 NA "Haringey" 33 "London North" "E09000014" "Haringey"
"563" 309 "66%" "Haringey" 33 "London North" "E09000014" "Haringey"
"564" 309 "64%" "Haringey" 33 "London North" "E09000014" "Haringey"
"565" 309 "32%" "Haringey" 33 "London North" "E09000014" "Haringey"
"566" 309 "47%" "Haringey" 33 "London North" "E09000014" "Haringey"
"567" 309 "26%" "Haringey" 33 "London North" "E09000014" "Haringey"
"568" 309 "24%" "Haringey" 33 "London North" "E09000014" "Haringey"
"569" 309 "0%" "Haringey" 33 "London North" "E09000014" "Haringey"
"570" 309 "0%" "Haringey" 33 "London North" "E09000014" "Haringey"
"571" 309 NA "Haringey" 33 "London North" "E09000014" "Haringey"
"572" 309 "NE" "Haringey" 33 "London North" "E09000014" "Haringey"
"573" 309 NA "Haringey" 33 "London North" "E09000014" "Haringey"
"574" 309 "NE" "Haringey" 33 "London North" "E09000014" "Haringey"
"575" 309 "53.1%" "Haringey" 33 "London North" "E09000014" "Haringey"
"576" 310 "" "Harrow" 35 "London West" "E09000015" "Harrow"
"577" 310 "67%" "Harrow" 35 "London West" "E09000015" "Harrow"
"578" 310 "55%" "Harrow" 35 "London West" "E09000015" "Harrow"
"579" 310 "44%" "Harrow" 35 "London West" "E09000015" "Harrow"
"580" 310 NA "Harrow" 35 "London West" "E09000015" "Harrow"
"581" 310 "61%" "Harrow" 35 "London West" "E09000015" "Harrow"
"582" 310 NA "Harrow" 35 "London West" "E09000015" "Harrow"
"583" 310 NA "Harrow" 35 "London West" "E09000015" "Harrow"
"584" 310 NA "Harrow" 35 "London West" "E09000015" "Harrow"
"585" 310 "72%" "Harrow" 35 "London West" "E09000015" "Harrow"
"586" 310 "58%" "Harrow" 35 "London West" "E09000015" "Harrow"
"587" 310 "" "Harrow" 35 "London West" "E09000015" "Harrow"
"588" 310 NA "Harrow" 35 "London West" "E09000015" "Harrow"
"589" 310 NA "Harrow" 35 "London West" "E09000015" "Harrow"
"590" 310 "41%" "Harrow" 35 "London West" "E09000015" "Harrow"
"591" 310 "81%" "Harrow" 35 "London West" "E09000015" "Harrow"
"592" 310 "72%" "Harrow" 35 "London West" "E09000015" "Harrow"
"593" 310 "" "Harrow" 35 "London West" "E09000015" "Harrow"
"594" 310 "60%" "Harrow" 35 "London West" "E09000015" "Harrow"
"595" 310 "SUPP" "Harrow" 35 "London West" "E09000015" "Harrow"
"596" 310 "0%" "Harrow" 35 "London West" "E09000015" "Harrow"
"597" 310 "60.3%" "Harrow" 35 "London West" "E09000015" "Harrow"
"598" 311 "54%" "Havering" 32 "London East" "E09000016" "Havering"
"599" 311 "43%" "Havering" 32 "London East" "E09000016" "Havering"
"600" 311 "35%" "Havering" 32 "London East" "E09000016" "Havering"
"601" 311 "44%" "Havering" 32 "London East" "E09000016" "Havering"
"602" 311 "72%" "Havering" 32 "London East" "E09000016" "Havering"
"603" 311 "50%" "Havering" 32 "London East" "E09000016" "Havering"
"604" 311 "79%" "Havering" 32 "London East" "E09000016" "Havering"
"605" 311 "56%" "Havering" 32 "London East" "E09000016" "Havering"
"606" 311 "48%" "Havering" 32 "London East" "E09000016" "Havering"
"607" 311 "61%" "Havering" 32 "London East" "E09000016" "Havering"
"608" 311 "52%" "Havering" 32 "London East" "E09000016" "Havering"
"609" 311 "59%" "Havering" 32 "London East" "E09000016" "Havering"
"610" 311 "" "Havering" 32 "London East" "E09000016" "Havering"
"611" 311 NA "Havering" 32 "London East" "E09000016" "Havering"
"612" 311 "60%" "Havering" 32 "London East" "E09000016" "Havering"
"613" 311 NA "Havering" 32 "London East" "E09000016" "Havering"
"614" 311 "72%" "Havering" 32 "London East" "E09000016" "Havering"
"615" 311 "39%" "Havering" 32 "London East" "E09000016" "Havering"
"616" 311 "71%" "Havering" 32 "London East" "E09000016" "Havering"
"617" 311 "58%" "Havering" 32 "London East" "E09000016" "Havering"
"618" 311 "61%" "Havering" 32 "London East" "E09000016" "Havering"
"619" 311 "NE" "Havering" 32 "London East" "E09000016" "Havering"
"620" 311 "NE" "Havering" 32 "London East" "E09000016" "Havering"
"621" 311 "SUPP" "Havering" 32 "London East" "E09000016" "Havering"
"622" 311 "56.4%" "Havering" 32 "London East" "E09000016" "Havering"
"623" 312 "40%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"624" 312 "33%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"625" 312 "73%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"626" 312 "55%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"627" 312 "81%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"628" 312 "63%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"629" 312 "64%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"630" 312 "40%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"631" 312 "48%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"632" 312 "72%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"633" 312 "26%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"634" 312 "45%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"635" 312 NA "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"636" 312 "74%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"637" 312 "15%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"638" 312 "73%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"639" 312 "56%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"640" 312 "69%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"641" 312 NA "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"642" 312 "47%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"643" 312 "61%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"644" 312 "46%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"645" 312 "72%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"646" 312 NA "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"647" 312 "NE" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"648" 312 "NE" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"649" 312 NA "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
"650" 312 "0%" "Hillingdon" 35 "London West" "E09000017" "Hillingdon"
